date,state,positive,negative,totalTestResultsSource,totalTestResults,hospitalizedCurrently,inIcuCurrently,onVentilatorCurrently,recovered,death,hospitalized,totalTestsViral,deathConfirmed,deathProbable,totalTestsAntibody,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease
1970-01-01 00:00:00.020210226,WV,131234,0,totalTestsViral,2157856,267,62,33,121143,2291,0,2157856,1945,346,32357,421,0,131234,10668,131234,1,0
1970-01-01 00:00:00.020210226,WY,54350,180826,totalTestsViral,636716,25,0,0,52998,671,1381,636716,0,0,0,148,358,235176,3090,235176,0,4
1970-01-01 00:00:00.020210225,AK,55886,0,totalTestsViral,1671043,45,0,5,0,290,1271,1671043,0,0,0,150,0,55886,8887,55886,0,11
1970-01-01 00:00:00.020210225,AL,491110,1891548,totalTestsPeopleViral,2276188,722,0,0,285130,9831,45312,0,7706,2125,0,890,6397,2382658,7155,2382658,87,62
1970-01-01 00:00:00.020210225,AR,318122,2376434,totalTestsViral,2627733,522,204,108,307978,5397,14649,2627733,4339,1058,0,726,8483,2694556,9057,2694556,10,0
1970-01-01 00:00:00.020210225,AS,0,2140,totalTestsViral,2140,0,0,0,0,0,0,2140,0,0,0,0,0,2140,0,2140,0,0
1970-01-01 00:00:00.020210225,AZ,812907,2970392,totalTestsViral,7549777,1385,415,241,0,15814,57390,7549777,13957,1857,0,939,10195,3783299,37382,3783299,121,234
1970-01-01 00:00:00.020210225,CA,3460326,0,totalTestsViral,47814160,6520,1783,0,0,50991,0,47814160,0,0,0,4965,0,3460326,161988,3460326,1114,0
1970-01-01 00:00:00.020210225,CO,424677,2156899,totalTestEncountersViral,6119346,412,0,0,0,5925,23385,0,5193,732,409834,1119,6982,2581576,39073,2581576,8,36
1970-01-01 00:00:00.020210225,CT,279159,0,totalTestsViral,6267131,485,0,0,0,7614,12257,6267131,6248,1366,0,975,0,279159,39700,279159,19,0
1970-01-01 00:00:00.020210225,DC,40122,0,totalTestEncountersViral,1209653,205,55,26,28679,1005,0,0,0,0,0,179,0,40122,5048,40122,4,0
1970-01-01 00:00:00.020210225,DE,85801,534965,totalTestEncountersViral,1371551,164,26,0,0,1406,0,0,1273,133,0,295,1061,620766,2817,620766,4,0
1970-01-01 00:00:00.020210225,FL,1857670,9110793,totalTestEncountersViral,21488105,3957,0,0,0,31018,79956,18846515,0,0,997190,6519,29829,10976827,118508,10968463,140,281
1970-01-01 00:00:00.020210225,GA,997388,0,totalTestsViral,7125751,2583,0,0,0,17199,55604,7125751,14989,2210,473127,3327,0,997388,28972,997388,135,210
1970-01-01 00:00:00.020210225,GU,7730,109535,posNeg,117265,4,1,1,7559,130,0,117056,0,0,352,1,371,117265,372,117265,0,0
1970-01-01 00:00:00.020210225,HI,28088,0,totalTestEncountersViral,1080715,34,5,5,0,435,2209,0,435,0,0,38,0,28088,5490,28088,0,5
1970-01-01 00:00:00.020210225,IA,278883,1029613,posNeg,1308496,227,55,22,312817,5438,0,2687335,0,0,0,473,2121,1308496,2594,1308496,23,0
1970-01-01 00:00:00.020210225,ID,170289,497063,totalTestsPeopleViral,635314,143,38,0,93252,1840,7044,1070527,1620,220,0,423,1212,667352,1456,667352,0,11
1970-01-01 00:00:00.020210225,IL,1181226,0,totalTestsViral,17895829,1463,334,168,0,22607,0,17895829,20406,2201,0,1884,0,1181226,91292,1181226,32,0
1970-01-01 00:00:00.020210225,IN,659127,2440984,totalTestsViral,7902509,889,147,80,0,12494,42672,7902509,12065,429,0,1084,5338,3100111,45517,3100111,27,37
1970-01-01 00:00:00.020210225,KS,292837,955931,posNeg,1248768,214,52,22,0,4724,9189,2438740,0,0,0,0,0,1248768,0,1248768,0,0
1970-01-01 00:00:00.020210225,KY,401750,0,totalTestsViral,3878912,843,220,122,47259,4570,18888,3878912,4146,424,110911,1443,0,401750,16035,401750,43,29
1970-01-01 00:00:00.020210225,LA,427689,5093408,posNeg,5521097,679,0,100,408463,9561,0,5461626,8885,676,0,764,52436,5521097,53200,5521097,33,0
1970-01-01 00:00:00.020210225,MA,575993,4322172,totalTestsViral,15894675,853,221,142,494740,15978,19444,15894675,15657,321,0,2108,11013,4898165,118144,4898165,33,0
1970-01-01 00:00:00.020210225,MD,379466,2979131,totalTestsViral,7755974,952,243,0,9635,7805,34759,7755974,7623,182,0,976,6531,3358597,37184,3358597,16,87
1970-01-01 00:00:00.020210225,ME,44117,0,totalTestsViral,1567428,67,22,8,12786,701,1521,1567428,679,22,14918,217,0,44117,11336,44117,24,6
1970-01-01 00:00:00.020210225,MI,642868,0,totalTestsViral,10308944,821,186,86,529080,16436,0,10308944,15453,983,524489,1598,0,642868,50160,642868,47,0
1970-01-01 00:00:00.020210225,MN,481831,2984254,totalTestEncountersViral,6831489,265,50,0,468498,6450,25625,0,6179,271,0,986,11504,3466085,45708,3466085,7,46
1970-01-01 00:00:00.020210225,MO,477078,1848736,totalTestsViral,4445341,1202,257,163,0,7902,0,4445341,0,0,148373,727,5522,2325814,22411,2325814,8,0
1970-01-01 00:00:00.020210225,MP,143,17429,posNeg,17572,0,0,0,29,2,4,26131,2,0,0,0,0,17572,0,17572,0,0
1970-01-01 00:00:00.020210225,MS,292811,1436186,posNeg,1728997,534,130,76,273437,6613,9012,1617180,4637,1976,80525,920,0,1728997,920,1728997,8,0
1970-01-01 00:00:00.020210225,MT,99445,0,totalTestsViral,1063419,75,15,6,96178,1350,4567,1063419,0,0,0,203,0,99445,7249,99445,2,8
1970-01-01 00:00:00.020210225,NC,852981,0,totalTestsViral,9361775,1498,373,0,0,11137,0,9361775,9856,1281,0,3351,0,852981,51032,852981,63,0
1970-01-01 00:00:00.020210225,ND,99621,303910,totalTestEncountersViral,1403080,25,4,0,97474,1471,3863,1505995,0,0,13395,90,328,403531,3738,403531,1,3
1970-01-01 00:00:00.020210225,NE,200106,760841,totalTestsViral,2347453,160,0,0,153753,2063,6082,2347453,0,0,0,324,1126,960947,12000,960947,9,23
1970-01-01 00:00:00.020210225,NH,74568,574809,totalTestsViral,1436668,97,0,0,70547,1163,1106,1436668,0,0,39155,310,1599,649377,17172,649377,6,5
1970-01-01 00:00:00.020210225,NJ,778963,9756055,posNeg,10535018,2032,438,268,0,23147,63441,10448986,20816,2331,0,3577,43950,10535018,47527,10535018,70,189
1970-01-01 00:00:00.020210225,NM,184080,0,totalTestsViral,2652210,245,0,0,139593,3671,13054,2652210,0,0,0,299,0,184080,9788,184080,13,30
1970-01-01 00:00:00.020210225,NV,292630,1111490,totalTestEncountersViral,2696649,532,116,71,0,4933,0,0,0,0,0,571,2718,1404120,10057,1404120,14,0
1970-01-01 00:00:00.020210225,NY,1606520,0,totalTestEncountersViral,37256699,5703,1124,774,0,38227,89995,0,0,0,0,8746,0,1606520,278942,1606520,92,0
1970-01-01 00:00:00.020210225,OH,962404,0,totalTestsViral,9894516,1262,338,215,901025,17125,49951,9894516,14573,2552,0,2409,0,962404,44938,962404,80,163
1970-01-01 00:00:00.020210225,OK,422156,3034289,posNeg,3456445,491,145,0,404310,4302,23813,3429181,0,0,145659,1146,9858,3459547,11004,3456445,38,45
1970-01-01 00:00:00.020210225,OR,154062,0,totalTestsViral,3526219,191,49,24,0,2194,8528,3526219,0,0,0,417,0,154062,15528,154062,32,32
1970-01-01 00:00:00.020210225,PA,922990,3852446,totalTestEncountersViral,10244968,1962,421,229,830691,23868,0,0,0,0,0,2356,8653,4775436,54200,4775436,81,0
1970-01-01 00:00:00.020210225,PR,99619,305972,posNeg,405591,184,35,28,90223,2016,0,415664,1714,302,0,100,0,405591,100,405591,9,0
1970-01-01 00:00:00.020210225,RI,125185,663947,totalTestEncountersViral,2946696,163,34,17,0,2496,8875,0,0,0,0,467,1811,789132,24685,789132,9,25
1970-01-01 00:00:00.020210225,SC,511546,4421446,posNeg,4932992,939,223,128,230793,8443,20195,4861963,7502,941,131183,2502,25187,4932992,27689,4932992,45,78
1970-01-01 00:00:00.020210225,SD,111964,308601,totalTestsViral,686758,100,20,12,108144,1872,6589,686758,0,0,0,156,582,420565,1695,420565,8,19
1970-01-01 00:00:00.020210225,TN,770940,0,totalTestsViral,6735104,1139,286,137,745200,11321,18506,6735104,9098,2223,0,1994,0,770940,25704,770940,55,76
1970-01-01 00:00:00.020210225,TX,2621181,0,totalTestsViral,19357913,6724,2061,0,2380295,42285,0,19357913,0,0,1005419,7389,0,2621181,53992,2621181,305,0
1970-01-01 00:00:00.020210225,UT,369433,1525558,totalTestsViral,2829905,248,87,0,348982,1890,14597,2829905,0,0,0,832,4183,1894991,10605,1894991,11,43
1970-01-01 00:00:00.020210225,VA,570982,0,totalTestEncountersViral,5830467,1488,303,183,0,7963,23871,0,6848,1115,219906,2036,0,571199,30668,570982,156,73
1970-01-01 00:00:00.020210225,VI,2623,44650,posNeg,47273,0,0,0,2497,25,0,0,0,0,0,10,284,47375,294,47273,0,0
1970-01-01 00:00:00.020210225,VT,14840,313356,totalTestsViral,1033554,30,11,0,12135,203,0,1033554,0,0,0,72,358,328196,1603,328196,2,0
1970-01-01 00:00:00.020210225,WA,336565,0,totalTestEncountersViral,5167513,534,152,60,0,4912,19211,0,0,0,0,872,0,336565,21996,336565,31,51
1970-01-01 00:00:00.020210225,WI,615225,2615455,totalTestEncountersViral,6825405,355,93,0,547168,6994,25954,0,6394,600,0,965,12337,3230708,88386,3230680,58,61
1970-01-01 00:00:00.020210225,WV,130813,0,totalTestsViral,2147188,282,74,40,120503,2290,0,2147188,1944,346,32291,431,0,130813,11358,130813,5,0
1970-01-01 00:00:00.020210225,WY,54202,180468,totalTestsViral,633626,20,0,0,52879,671,1377,633626,0,0,0,214,240,234670,3788,234670,0,3
1970-01-01 00:00:00.020210224,AK,55736,0,totalTestsViral,1662156,46,0,4,0,290,1260,1662156,0,0,0,176,0,55736,8731,55736,0,0
1970-01-01 00:00:00.020210224,AL,490220,1885151,totalTestsPeopleViral,2269033,773,0,0,275245,9744,45250,0,7643,2101,0,1247,2971,2375371,3947,2375371,84,0
1970-01-01 00:00:00.020210224,AR,317396,2367951,totalTestsViral,2618676,545,204,99,307306,5387,14649,2618676,4330,1057,0,803,8380,2685347,8839,2685347,10,32
1970-01-01 00:00:00.020210224,AS,0,2140,totalTestsViral,2140,0,0,0,0,0,0,2140,0,0,0,0,0,2140,0,2140,0,0
1970-01-01 00:00:00.020210224,AZ,811968,2960197,totalTestsViral,7512395,1449,430,253,0,15693,57156,7512395,13846,1847,0,1310,6987,3772165,34072,3772165,43,84
1970-01-01 00:00:00.020210224,CA,3455361,0,totalTestsViral,47652172,6764,1842,0,0,49877,0,47652172,0,0,0,5303,0,3455361,138805,3455361,314,0
1970-01-01 00:00:00.020210224,CO,423558,2149917,totalTestEncountersViral,6080273,427,0,0,0,5917,23349,0,5185,732,407672,1168,6888,2573475,36690,2573475,10,56
1970-01-01 00:00:00.020210224,CT,278184,0,totalTestsViral,6227431,495,0,0,0,7595,12257,6227431,6230,1365,0,1493,0,278184,28724,278184,23,0
1970-01-01 00:00:00.020210224,DC,39943,0,totalTestEncountersViral,1204605,211,57,31,28532,1001,0,0,0,0,0,99,0,39943,3000,39943,3,0
1970-01-01 00:00:00.020210224,DE,85506,533904,totalTestEncountersViral,1368734,182,27,0,0,1402,0,0,1269,133,0,278,1231,619410,5059,619410,23,0
1970-01-01 00:00:00.020210224,FL,1851151,9080964,totalTestEncountersViral,21369597,4077,0,0,0,30878,79675,18763395,0,0,997190,6923,29359,10940437,105398,10932115,129,265
1970-01-01 00:00:00.020210224,GA,994061,0,totalTestsViral,7096779,2615,0,0,0,17064,55394,7096779,14882,2182,471938,3240,0,994061,20380,994061,137,227
1970-01-01 00:00:00.020210224,GU,7729,109164,posNeg,116893,6,2,2,7555,130,0,116684,0,0,352,2,431,116893,433,116893,0,0
1970-01-01 00:00:00.020210224,HI,28050,0,totalTestEncountersViral,1075225,37,6,6,0,435,2204,0,435,0,0,50,0,28050,5055,28050,4,8
1970-01-01 00:00:00.020210224,IA,278410,1027492,posNeg,1305902,233,57,23,311666,5415,0,2677457,0,0,0,589,2101,1305902,2690,1305902,15,0
1970-01-01 00:00:00.020210224,ID,169866,495851,totalTestsPeopleViral,633858,110,25,0,92859,1840,7033,1066095,1620,220,0,282,1078,665717,1297,665717,14,26
1970-01-01 00:00:00.020210224,IL,1179342,0,totalTestsViral,17804537,1511,338,172,0,22575,0,17804537,20374,2201,0,2022,0,1179342,82976,1179342,47,0
1970-01-01 00:00:00.020210224,IN,658043,2435646,totalTestsViral,7856992,886,158,79,0,12467,42635,7856992,12039,428,0,1006,3954,3093689,41241,3093689,17,78
1970-01-01 00:00:00.020210224,KS,292837,955931,posNeg,1248768,214,52,22,0,4724,9189,2438740,0,0,0,1122,4147,1248768,5269,1248768,81,86
1970-01-01 00:00:00.020210224,KY,400307,0,totalTestsViral,3862877,883,228,112,47225,4527,18859,3862877,4107,420,110788,1294,0,400307,5572,400307,51,91
1970-01-01 00:00:00.020210224,LA,426925,5040972,posNeg,5467897,687,0,102,408463,9528,0,5408554,8860,668,0,877,20853,5467897,21730,5467897,25,0
1970-01-01 00:00:00.020210224,MA,573885,4311159,totalTestsViral,15776531,875,219,151,477796,15945,19444,15776531,15624,321,0,2102,11201,4885044,114127,4885044,62,268
1970-01-01 00:00:00.020210224,MD,378490,2972600,totalTestsViral,7718790,960,249,0,9626,7789,34672,7718790,7607,182,0,862,4940,3351090,29249,3351090,27,95
1970-01-01 00:00:00.020210224,ME,43900,0,totalTestsViral,1556092,74,25,7,12779,677,1515,1556092,658,19,14905,164,0,43900,12602,43900,17,4
1970-01-01 00:00:00.020210224,MI,641270,0,totalTestsViral,10258784,855,200,86,529080,16389,0,10258784,15405,984,522406,1558,0,641270,41891,641270,9,0
1970-01-01 00:00:00.020210224,MN,480845,2972750,totalTestEncountersViral,6785781,292,59,0,467969,6443,25579,0,6173,270,0,754,4753,3453595,6168,3453595,9,51
1970-01-01 00:00:00.020210224,MO,476351,1843214,totalTestsViral,4422930,1182,244,161,0,7894,0,4422930,0,0,147964,560,2857,2319565,11920,2319565,9,0
1970-01-01 00:00:00.020210224,MP,143,17429,posNeg,17572,0,0,0,29,2,4,26131,2,0,0,0,0,17572,0,17572,0,0
1970-01-01 00:00:00.020210224,MS,291891,1436186,posNeg,1728077,554,141,90,273437,6605,9012,1617180,4633,1972,80525,669,0,1728077,669,1728077,28,0
1970-01-01 00:00:00.020210224,MT,99242,0,totalTestsViral,1056170,97,18,12,96040,1348,4559,1056170,0,0,0,202,0,99242,3437,99242,2,5
1970-01-01 00:00:00.020210224,NC,849630,0,totalTestsViral,9310743,1530,380,0,0,11074,0,9310743,9804,1270,0,3346,0,849630,27606,849630,109,0
1970-01-01 00:00:00.020210224,ND,99531,303582,totalTestEncountersViral,1399342,28,5,0,97389,1470,3860,1500838,0,0,13395,115,315,403113,3513,403113,2,1
1970-01-01 00:00:00.020210224,NE,199782,759715,totalTestsViral,2335453,178,0,0,153585,2054,6059,2335453,0,0,0,380,1448,959497,12443,959497,4,11
1970-01-01 00:00:00.020210224,NH,74258,573210,totalTestsViral,1419496,103,0,0,70318,1157,1101,1419496,0,0,39056,335,1309,647468,5611,647468,2,6
1970-01-01 00:00:00.020210224,NJ,775386,9712105,posNeg,10487491,2070,435,273,0,23077,63252,10402049,20746,2331,0,3119,37620,10487491,40739,10487491,99,62
1970-01-01 00:00:00.020210224,NM,183781,0,totalTestsViral,2642422,251,0,0,137250,3658,13024,2642422,0,0,0,446,0,183781,14605,183781,14,35
1970-01-01 00:00:00.020210224,NV,292059,1108772,totalTestEncountersViral,2686592,534,120,78,0,4919,0,0,0,0,0,516,2124,1400831,8343,1400831,16,0
1970-01-01 00:00:00.020210224,NY,1597774,0,totalTestEncountersViral,36977757,5876,1154,800,0,38135,89995,0,0,0,0,6189,0,1597774,216813,1597774,104,0
1970-01-01 00:00:00.020210224,OH,959995,0,totalTestsViral,9849578,1338,356,236,897425,17045,49788,9849578,14500,2545,0,1842,0,959995,18715,959995,77,137
1970-01-01 00:00:00.020210224,OK,421010,3024431,posNeg,3445441,591,161,0,403159,4264,23768,3418737,0,0,145659,798,14553,3449214,15351,3445441,37,68
1970-01-01 00:00:00.020210224,OR,153645,0,totalTestsViral,3510691,191,49,24,0,2162,8496,3510691,0,0,0,511,0,153645,12526,153645,7,39
1970-01-01 00:00:00.020210224,PA,920634,3843793,totalTestEncountersViral,10190768,1972,433,239,828570,23787,0,0,0,0,0,2786,9323,4764427,39966,4764427,76,0
1970-01-01 00:00:00.020210224,PR,99519,305972,posNeg,405491,242,46,38,90027,2007,0,415664,1706,301,0,43,0,405491,43,405491,21,0
1970-01-01 00:00:00.020210224,RI,124718,662136,totalTestEncountersViral,2922011,168,32,16,0,2487,8850,0,0,0,0,456,1600,786854,19189,786854,11,15
1970-01-01 00:00:00.020210224,SC,509044,4396259,posNeg,4905303,968,231,129,230793,8398,20117,4835120,7460,938,130819,2132,53546,4905303,55678,4905303,41,93
1970-01-01 00:00:00.020210224,SD,111808,308019,totalTestsViral,685063,102,17,9,108053,1864,6570,685063,0,0,0,262,778,419827,2103,419827,1,22
1970-01-01 00:00:00.020210224,TN,768946,0,totalTestsViral,6709400,1142,280,148,743254,11266,18430,6709400,9060,2206,0,1631,0,768946,15755,768946,68,67
1970-01-01 00:00:00.020210224,TX,2613792,0,totalTestsViral,19303921,6738,2063,0,2368008,41980,0,19303921,0,0,1000019,7517,0,2613792,61640,2613792,339,0
1970-01-01 00:00:00.020210224,UT,368601,1521375,totalTestsViral,2819300,252,91,0,347721,1879,14554,2819300,0,0,0,812,4362,1889976,9940,1889976,14,34
1970-01-01 00:00:00.020210224,VA,568946,0,totalTestEncountersViral,5799799,1564,318,185,0,7807,23798,0,6712,1095,219361,1907,0,569237,20805,568946,149,100
1970-01-01 00:00:00.020210224,VI,2613,44366,posNeg,46979,0,0,0,2487,25,0,0,0,0,0,24,469,47096,493,46979,0,0
1970-01-01 00:00:00.020210224,VT,14768,312998,totalTestsViral,1031951,32,10,0,11998,201,0,1031951,0,0,0,77,426,327766,2902,327766,2,0
1970-01-01 00:00:00.020210224,WA,335693,0,totalTestEncountersViral,5145517,544,98,58,0,4881,19160,0,0,0,0,731,0,335693,25291,335693,24,50
1970-01-01 00:00:00.020210224,WI,614260,2603118,totalTestEncountersViral,6737019,347,92,0,546408,6936,25893,0,6342,594,0,841,4517,3217423,27260,3217378,26,55
1970-01-01 00:00:00.020210224,WV,130382,0,totalTestsViral,2135830,292,74,40,120030,2285,0,2135830,1941,344,31752,243,0,130382,8563,130382,11,0
1970-01-01 00:00:00.020210224,WY,53988,180228,totalTestsViral,629838,25,0,0,52679,671,1374,629838,0,0,0,44,797,234216,4802,234216,0,1
1970-01-01 00:00:00.020210223,AK,55560,0,totalTestsViral,1653425,38,0,5,0,290,1260,1653425,0,0,0,53,0,55560,4640,55560,0,9
1970-01-01 00:00:00.020210223,AL,488973,1882180,totalTestsPeopleViral,2265086,762,0,0,275245,9660,45250,0,7575,2085,0,1453,4250,2371153,4825,2371153,68,122
1970-01-01 00:00:00.020210223,AR,316593,2359571,totalTestsViral,2609837,545,204,99,306382,5377,14617,2609837,4321,1056,0,834,4360,2676164,4779,2676164,14,47
1970-01-01 00:00:00.020210223,AS,0,2140,totalTestsViral,2140,0,0,0,0,0,0,2140,0,0,0,0,0,2140,0,2140,0,0
1970-01-01 00:00:00.020210223,AZ,810658,2953210,totalTestsViral,7478323,1515,447,266,0,15650,57072,7478323,13821,1829,0,1184,5108,3763868,19439,3763868,148,78
1970-01-01 00:00:00.020210223,CA,3450058,0,totalTestsViral,47513367,6908,1898,0,0,49563,0,47513367,0,0,0,3447,0,3450058,192565,3450058,225,0
1970-01-01 00:00:00.020210223,CO,422390,2143029,totalTestEncountersViral,6043583,447,0,0,0,5907,23293,0,5175,732,394375,1096,3994,2565419,17107,2565419,14,110
1970-01-01 00:00:00.020210223,CT,276691,0,totalTestsViral,6198707,511,0,0,0,7572,12257,6198707,6211,1361,0,1357,0,276691,21232,276691,10,0
1970-01-01 00:00:00.020210223,DC,39844,0,totalTestEncountersViral,1201605,211,57,31,28532,998,0,0,0,0,0,89,0,39844,2843,39844,3,0
1970-01-01 00:00:00.020210223,DE,85228,532673,totalTestEncountersViral,1363675,181,27,0,0,1379,0,0,1248,131,0,138,221,617901,4416,617901,11,0
1970-01-01 00:00:00.020210223,FL,1844228,9051605,totalTestEncountersViral,21264199,4198,0,0,0,30749,79410,18677901,0,0,997190,5483,21886,10904133,76769,10895833,154,314
1970-01-01 00:00:00.020210223,GA,990821,0,totalTestsViral,7076399,2696,0,0,0,16927,55167,7076399,14761,2166,470774,3780,0,990821,19117,990821,92,284
1970-01-01 00:00:00.020210223,GU,7727,108733,posNeg,116460,4,2,2,7555,130,0,116251,0,0,351,0,592,116460,592,116460,0,0
1970-01-01 00:00:00.020210223,HI,28000,0,totalTestEncountersViral,1070170,37,7,6,0,431,2196,0,431,0,0,47,0,28000,784,28000,0,-14
1970-01-01 00:00:00.020210223,IA,277821,1025391,posNeg,1303212,227,58,25,310864,5400,0,2667365,0,0,0,241,1101,1303212,1342,1303212,26,0
1970-01-01 00:00:00.020210223,ID,169584,494773,totalTestsPeopleViral,632561,110,25,0,92573,1826,7007,1062630,1607,219,0,434,1479,664357,1837,664357,0,24
1970-01-01 00:00:00.020210223,IL,1177320,0,totalTestsViral,17721561,1488,361,172,0,22528,0,17721561,20330,2198,0,1665,0,1177320,61400,1177320,22,0
1970-01-01 00:00:00.020210223,IN,657037,2431692,totalTestsViral,7815751,873,159,75,0,12450,42557,7815751,12025,425,0,679,2496,3088729,20986,3088729,43,57
1970-01-01 00:00:00.020210223,KS,291715,951784,posNeg,1243499,214,52,22,0,4643,9103,2418896,0,0,0,0,0,1243499,0,1243499,0,0
1970-01-01 00:00:00.020210223,KY,399013,0,totalTestsViral,3857305,894,242,121,47067,4476,18768,3857305,4061,415,110719,1487,0,399013,6072,399013,16,143
1970-01-01 00:00:00.020210223,LA,426048,5020119,posNeg,5446167,715,0,111,396834,9503,0,5387159,8834,669,0,1404,20820,5446167,22224,5446167,26,0
1970-01-01 00:00:00.020210223,MA,571783,4299958,totalTestsViral,15662404,879,225,147,477796,15883,19176,15662404,15564,319,0,1237,7928,4871741,62531,4871741,30,0
1970-01-01 00:00:00.020210223,MD,377628,2967660,totalTestsViral,7689541,978,258,0,9606,7762,34577,7689541,7580,182,0,662,2964,3345288,12535,3345288,30,84
1970-01-01 00:00:00.020210223,ME,43736,0,totalTestsViral,1543490,67,25,7,12772,660,1511,1543490,645,15,14884,142,0,43736,5227,43736,2,3
1970-01-01 00:00:00.020210223,MI,639712,0,totalTestsViral,10216893,891,207,93,529080,16380,0,10216893,15396,984,519731,1784,0,639712,25490,639712,37,0
1970-01-01 00:00:00.020210223,MN,480091,2967997,totalTestEncountersViral,6779613,269,54,0,467147,6434,25528,0,6164,270,0,500,2043,3448088,8425,3448088,1,50
1970-01-01 00:00:00.020210223,MO,475791,1840357,totalTestsViral,4411010,1127,234,160,0,7885,0,4411010,0,0,147575,443,1967,2316148,7175,2316148,170,0
1970-01-01 00:00:00.020210223,MP,143,17429,posNeg,17572,0,0,0,29,2,4,26131,2,0,0,0,0,17572,0,17572,0,0
1970-01-01 00:00:00.020210223,MS,291222,1436186,posNeg,1727408,571,153,93,273437,6577,9012,1617180,4619,1958,80525,348,0,1727408,348,1727408,24,34
1970-01-01 00:00:00.020210223,MT,99040,0,totalTestsViral,1052733,85,21,13,95772,1346,4554,1052733,0,0,0,230,0,99040,2341,99040,5,27
1970-01-01 00:00:00.020210223,NC,846284,0,totalTestsViral,9283137,1563,384,0,0,10965,0,9283137,9718,1247,0,1514,0,846284,20738,846284,31,0
1970-01-01 00:00:00.020210223,ND,99416,303267,totalTestEncountersViral,1395829,31,5,0,97286,1468,3859,1495838,0,0,13395,104,295,402683,924,402683,0,-1
